Season,Team,Matches_x,HomeWins,HomeDraws,HomeLosses,HomeGoalsScored,HomeGoalsConceded,HomeShots,HomeShotsOnTarget,HomeCorners,HomeFouls,HomeYellowCards,HomeRedCards,Matches_y,AwayWins,AwayDraws,AwayLosses,AwayGoalsScored,AwayGoalsConceded,AwayShots,AwayShotsOnTarget,AwayCorners,AwayFouls,AwayYellowCards,AwayRedCards,Matches,Wins,Draws,Losses,GoalsScored,GoalsConceded,GoalDifference,Points,GoalsPerMatch,ConcededPerMatch,ShotsPerMatch,ShotsOnTargetPerMatch,CornersPerMatch,FoulsPerMatch,YellowCardsPerMatch,RedCardsPerMatch,HomeWinRate,AwayWinRate,WinRate
2012/13,Chelsea,19,12,5,2,41,16,342,203,134,177,19,2,19,10,4,5,34,23,227,133,106,194,33,1,38,22,9,7,75,39,36,75,1.9736842105263157,1.0263157894736843,14.973684210526315,8.842105263157896,6.315789473684211,9.763157894736842,1.368421052631579,0.07894736842105263,0.631578947368421,0.5263157894736842,0.5789473684210527
2012/13,Everton,19,12,6,1,33,17,304,173,146,209,29,1,19,4,9,6,22,23,257,148,111,204,31,2,38,16,15,7,55,40,15,63,1.4473684210526316,1.0526315789473684,14.763157894736842,8.447368421052632,6.7631578947368425,10.868421052631579,1.5789473684210527,0.07894736842105263,0.631578947368421,0.21052631578947367,0.42105263157894735
2012/13,Fulham,19,7,3,9,28,30,257,142,95,187,20,3,19,4,7,8,22,30,168,102,81,197,28,0,38,11,10,17,50,60,-10,43,1.3157894736842106,1.5789473684210527,11.18421052631579,6.421052631578948,4.631578947368421,10.105263157894736,1.263157894736842,0.07894736842105263,0.3684210526315789,0.21052631578947367,0.2894736842105263
2012/13,Liverpool,19,9,6,4,33,16,393,219,161,179,19,1,19,7,7,5,38,27,276,166,124,193,35,1,38,16,13,9,71,43,28,61,1.868421052631579,1.131578947368421,17.605263157894736,10.131578947368421,7.5,9.789473684210526,1.4210526315789473,0.05263157894736842,0.47368421052631576,0.3684210526315789,0.42105263157894735
2012/13,Man City,19,14,3,2,41,15,307,176,143,206,28,0,19,9,6,4,25,19,294,176,126,237,35,3,38,23,9,6,66,34,32,78,1.736842105263158,0.8947368421052632,15.81578947368421,9.263157894736842,7.078947368421052,11.657894736842104,1.6578947368421053,0.07894736842105263,0.7368421052631579,0.47368421052631576,0.6052631578947368
2012/13,Man United,19,16,0,3,45,19,280,163,114,184,23,1,19,12,5,2,41,24,232,136,104,177,34,0,38,28,5,5,86,43,43,89,2.263157894736842,1.131578947368421,13.473684210526315,7.868421052631579,5.7368421052631575,9.5,1.5,0.02631578947368421,0.8421052631578947,0.631578947368421,0.7368421052631579
2012/13,Newcastle,19,9,1,9,24,31,273,137,138,223,37,1,19,2,7,10,21,37,198,115,65,214,35,3,38,11,8,19,45,68,-23,41,1.1842105263157894,1.7894736842105263,12.394736842105264,6.631578947368421,5.342105263157895,11.5,1.894736842105263,0.10526315789473684,0.47368421052631576,0.10526315789473684,0.2894736842105263
2012/13,Norwich,19,8,7,4,25,20,215,124,91,186,33,0,19,2,7,10,16,38,157,79,82,205,27,1,38,10,14,14,41,58,-17,44,1.0789473684210527,1.5263157894736843,9.789473684210526,5.342105263157895,4.552631578947368,10.289473684210526,1.5789473684210527,0.02631578947368421,0.42105263157894735,0.10526315789473684,0.2631578947368421
2012/13,QPR,19,2,8,9,13,28,265,133,89,177,22,2,19,2,5,12,17,32,200,112,81,207,37,1,38,4,13,21,30,60,-30,25,0.7894736842105263,1.5789473684210527,12.236842105263158,6.447368421052632,4.473684210526316,10.105263157894736,1.5526315789473684,0.07894736842105263,0.10526315789473684,0.10526315789473684,0.10526315789473684
2012/13,Reading,19,4,8,7,23,33,161,85,104,169,21,1,19,2,2,15,20,40,190,94,85,190,24,0,38,6,10,22,43,73,-30,28,1.131578947368421,1.9210526315789473,9.236842105263158,4.7105263157894735,4.973684210526316,9.447368421052632,1.1842105263157894,0.02631578947368421,0.21052631578947367,0.10526315789473684,0.15789473684210525
2012/13,Southampton,19,6,7,6,26,24,257,141,113,196,23,2,19,3,7,9,23,36,216,113,96,186,20,0,38,9,14,15,49,60,-11,41,1.2894736842105263,1.5789473684210527,12.447368421052632,6.684210526315789,5.5,10.052631578947368,1.131578947368421,0.05263157894736842,0.3157894736842105,0.15789473684210525,0.23684210526315788
2012/13,Stoke,19,7,7,5,21,22,189,92,97,213,34,2,19,2,8,9,13,23,149,73,66,230,46,2,38,9,15,14,34,45,-11,42,0.8947368421052632,1.1842105263157894,8.894736842105264,4.342105263157895,4.2894736842105265,11.657894736842104,2.1052631578947367,0.10526315789473684,0.3684210526315789,0.10526315789473684,0.23684210526315788
2012/13,Sunderland,19,5,8,6,20,19,225,127,103,205,25,1,19,4,4,11,21,35,153,94,76,222,37,2,38,9,12,17,41,54,-13,39,1.0789473684210527,1.4210526315789473,9.947368421052632,5.815789473684211,4.7105263157894735,11.236842105263158,1.631578947368421,0.07894736842105263,0.2631578947368421,0.21052631578947367,0.23684210526315788
2012/13,Swansea,19,6,8,5,28,26,277,160,119,195,25,2,19,5,5,9,19,25,183,102,75,192,33,0,38,11,13,14,47,51,-4,46,1.236842105263158,1.3421052631578947,12.105263157894736,6.894736842105263,5.105263157894737,10.18421052631579,1.5263157894736843,0.05263157894736842,0.3157894736842105,0.2631578947368421,0.2894736842105263
2012/13,Tottenham,19,11,5,3,29,18,346,218,141,166,24,1,19,10,4,5,37,28,271,163,120,176,29,1,38,21,9,8,66,46,20,72,1.736842105263158,1.2105263157894737,16.236842105263158,10.026315789473685,6.868421052631579,9.0,1.394736842105263,0.05263157894736842,0.5789473684210527,0.5263157894736842,0.5526315789473685
2012/13,West Brom,19,9,4,6,32,25,267,142,116,197,27,1,19,5,3,11,21,32,193,111,86,211,35,3,38,14,7,17,53,57,-4,49,1.394736842105263,1.5,12.105263157894736,6.657894736842105,5.315789473684211,10.736842105263158,1.631578947368421,0.10526315789473684,0.47368421052631576,0.2631578947368421,0.3684210526315789
2012/13,West Ham,19,9,6,4,34,22,247,148,123,217,26,1,19,3,4,12,11,31,192,102,90,228,48,0,38,12,10,16,45,53,-8,46,1.1842105263157894,1.394736842105263,11.552631578947368,6.578947368421052,5.605263157894737,11.710526315789474,1.9473684210526316,0.02631578947368421,0.47368421052631576,0.15789473684210525,0.3157894736842105
2012/13,Wigan,19,4,6,9,26,39,240,137,115,212,28,0,19,5,3,11,21,34,212,120,84,204,38,2,38,9,9,20,47,73,-26,36,1.236842105263158,1.9210526315789473,11.894736842105264,6.7631578947368425,5.2368421052631575,10.947368421052632,1.736842105263158,0.05263157894736842,0.21052631578947367,0.2631578947368421,0.23684210526315788
2013/14,Arsenal,19,13,5,1,36,11,285,114,127,187,21,1,19,11,2,6,32,30,239,96,84,161,32,3,38,24,7,7,68,41,27,79,1.7894736842105263,1.0789473684210527,13.789473684210526,5.526315789473684,5.552631578947368,9.157894736842104,1.394736842105263,0.10526315789473684,0.6842105263157895,0.5789473684210527,0.631578947368421
2013/14,Aston Villa,19,6,3,10,22,29,233,75,94,234,35,0,19,4,5,10,17,32,197,59,69,250,43,0,38,10,8,20,39,61,-22,38,1.0263157894736843,1.605263157894737,11.31578947368421,3.526315789473684,4.2894736842105265,12.736842105263158,2.0526315789473686,0.0,0.3157894736842105,0.21052631578947367,0.2631578947368421
2013/14,Cardiff,19,5,5,9,20,35,228,74,110,167,25,0,19,2,4,13,12,39,191,52,86,175,24,1,38,7,9,22,32,74,-42,30,0.8421052631578947,1.9473684210526316,11.026315789473685,3.3157894736842106,5.157894736842105,9.0,1.2894736842105263,0.02631578947368421,0.2631578947368421,0.10526315789473684,0.18421052631578946
2013/14,Chelsea,19,15,3,1,43,11,374,135,131,225,22,0,19,10,4,5,28,16,319,93,118,195,34,3,38,25,7,6,71,27,44,82,1.868421052631579,0.7105263157894737,18.236842105263158,6.0,6.552631578947368,11.052631578947368,1.4736842105263157,0.07894736842105263,0.7894736842105263,0.5263157894736842,0.6578947368421053
2013/14,Crystal Palace,19,8,3,8,18,23,215,76,96,200,23,0,19,5,3,11,15,25,199,67,76,204,34,2,38,13,6,19,33,48,-15,45,0.868421052631579,1.263157894736842,10.894736842105264,3.763157894736842,4.526315789473684,10.631578947368421,1.5,0.05263157894736842,0.42105263157894735,0.2631578947368421,0.34210526315789475
2013/14,Everton,19,13,3,3,38,19,313,119,144,165,27,1,19,8,6,5,23,20,247,76,107,200,27,0,38,21,9,8,61,39,22,72,1.605263157894737,1.0263157894736843,14.736842105263158,5.131578947368421,6.605263157894737,9.605263157894736,1.4210526315789473,0.02631578947368421,0.6842105263157895,0.42105263157894735,0.5526315789473685
2013/14,Fulham,19,5,3,11,24,38,266,94,125,186,32,0,19,4,2,13,16,47,165,55,69,197,25,1,38,9,5,24,40,85,-45,32,1.0526315789473684,2.236842105263158,11.342105263157896,3.9210526315789473,5.105263157894737,10.078947368421053,1.5,0.02631578947368421,0.2631578947368421,0.21052631578947367,0.23684210526315788
2013/14,Hull,19,7,4,8,20,21,246,73,96,204,25,1,19,3,3,13,18,32,179,56,64,217,28,3,38,10,7,21,38,53,-15,37,1.0,1.394736842105263,11.18421052631579,3.3947368421052633,4.2105263157894735,11.078947368421053,1.394736842105263,0.10526315789473684,0.3684210526315789,0.15789473684210525,0.2631578947368421
2013/14,Liverpool,19,16,1,2,53,18,371,145,118,201,16,1,19,10,5,4,48,32,279,114,106,209,38,0,38,26,6,6,101,50,51,84,2.6578947368421053,1.3157894736842106,17.105263157894736,6.815789473684211,5.894736842105263,10.789473684210526,1.4210526315789473,0.02631578947368421,0.8421052631578947,0.5263157894736842,0.6842105263157895
2013/14,Man City,19,17,1,1,63,13,377,136,155,189,33,0,19,10,4,5,39,24,296,102,128,205,39,1,38,27,5,6,102,37,65,86,2.6842105263157894,0.9736842105263158,17.710526315789473,6.2631578947368425,7.447368421052632,10.368421052631579,1.894736842105263,0.02631578947368421,0.8947368421052632,0.5263157894736842,0.7105263157894737
2013/14,Man United,19,9,3,7,29,21,301,102,119,187,24,1,19,10,4,5,35,22,224,79,97,212,42,2,38,19,7,12,64,43,21,64,1.6842105263157894,1.131578947368421,13.81578947368421,4.7631578947368425,5.684210526315789,10.5,1.736842105263158,0.07894736842105263,0.47368421052631576,0.5263157894736842,0.5
2013/14,Newcastle,19,8,3,8,23,28,337,100,123,207,22,1,19,7,1,11,20,31,242,84,67,205,30,5,38,15,4,19,43,59,-16,49,1.131578947368421,1.5526315789473684,15.236842105263158,4.842105263157895,5.0,10.842105263157896,1.368421052631579,0.15789473684210525,0.42105263157894735,0.3684210526315789,0.39473684210526316
2013/14,Norwich,19,6,6,7,17,18,265,77,121,213,26,1,19,2,3,14,11,44,199,69,76,211,36,1,38,8,9,21,28,62,-34,33,0.7368421052631579,1.631578947368421,12.210526315789474,3.8421052631578947,5.184210526315789,11.157894736842104,1.631578947368421,0.05263157894736842,0.3157894736842105,0.10526315789473684,0.21052631578947367
2013/14,Southampton,19,8,6,5,32,23,299,102,116,201,23,0,19,7,5,7,22,23,232,75,95,242,37,0,38,15,11,12,54,46,8,56,1.4210526315789473,1.2105263157894737,13.973684210526315,4.657894736842105,5.552631578947368,11.657894736842104,1.5789473684210527,0.0,0.42105263157894735,0.3684210526315789,0.39473684210526316
2013/14,Stoke,19,10,6,3,27,17,239,75,93,236,36,1,19,3,5,11,18,35,186,64,71,249,36,4,38,13,11,14,45,52,-7,50,1.1842105263157894,1.368421052631579,11.18421052631579,3.6578947368421053,4.315789473684211,12.763157894736842,1.894736842105263,0.13157894736842105,0.5263157894736842,0.15789473684210525,0.34210526315789475
2013/14,Sunderland,19,5,3,11,21,27,290,74,107,236,39,2,19,5,5,9,20,33,200,63,81,208,29,5,38,10,8,20,41,60,-19,38,1.0789473684210527,1.5789473684210527,12.894736842105264,3.6052631578947367,4.947368421052632,11.68421052631579,1.7894736842105263,0.18421052631578946,0.2631578947368421,0.2631578947368421,0.2631578947368421
2013/14,Swansea,19,6,5,8,33,26,249,95,120,174,28,2,19,5,4,10,21,28,245,68,103,199,27,1,38,11,9,18,54,54,0,42,1.4210526315789473,1.4210526315789473,13.0,4.2894736842105265,5.868421052631579,9.81578947368421,1.4473684210526316,0.07894736842105263,0.3157894736842105,0.2631578947368421,0.2894736842105263
2013/14,Tottenham,19,11,3,5,30,23,297,98,120,190,31,2,19,10,3,6,25,28,287,91,110,213,35,2,38,21,6,11,55,51,4,69,1.4473684210526316,1.3421052631578947,15.368421052631579,4.973684210526316,6.052631578947368,10.605263157894736,1.736842105263158,0.10526315789473684,0.5789473684210527,0.5263157894736842,0.5526315789473685
2013/14,West Brom,19,4,9,6,24,27,257,78,103,195,33,0,19,3,6,10,19,32,228,67,84,231,34,0,38,7,15,16,43,59,-16,36,1.131578947368421,1.5526315789473684,12.763157894736842,3.8157894736842106,4.921052631578948,11.210526315789474,1.763157894736842,0.0,0.21052631578947367,0.15789473684210525,0.18421052631578946
2013/14,West Ham,19,7,3,9,25,26,241,72,99,191,22,2,19,4,4,11,15,25,177,47,85,211,39,3,38,11,7,20,40,51,-11,40,1.0526315789473684,1.3421052631578947,11.0,3.1315789473684212,4.842105263157895,10.578947368421053,1.605263157894737,0.13157894736842105,0.3684210526315789,0.21052631578947367,0.2894736842105263
2014/15,Arsenal,19,12,5,2,41,14,359,141,154,179,27,1,19,10,4,5,30,22,253,87,100,198,41,1,38,22,9,7,71,36,35,75,1.868421052631579,0.9473684210526315,16.105263157894736,6.0,6.684210526315789,9.921052631578947,1.7894736842105263,0.05263157894736842,0.631578947368421,0.5263157894736842,0.5789473684210527
2014/15,Aston Villa,19,5,6,8,18,25,222,65,89,191,28,4,19,5,2,12,13,32,192,62,82,209,42,3,38,10,8,20,31,57,-26,38,0.8157894736842105,1.5,10.894736842105264,3.3421052631578947,4.5,10.526315789473685,1.8421052631578947,0.18421052631578946,0.2631578947368421,0.2631578947368421,0.2631578947368421
2014/15,Burnley,19,4,7,8,14,21,232,70,89,212,33,0,19,3,5,11,14,32,197,55,81,194,31,2,38,7,12,19,28,53,-25,33,0.7368421052631579,1.394736842105263,11.289473684210526,3.289473684210526,4.473684210526316,10.68421052631579,1.6842105263157894,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.18421052631578946
2014/15,Chelsea,19,15,4,0,36,9,313,122,134,200,36,1,19,11,5,3,37,23,250,88,92,182,41,3,38,26,9,3,73,32,41,87,1.9210526315789473,0.8421052631578947,14.81578947368421,5.526315789473684,5.947368421052632,10.052631578947368,2.026315789473684,0.10526315789473684,0.7894736842105263,0.5789473684210527,0.6842105263157895
2014/15,Crystal Palace,19,6,3,10,21,27,243,76,116,270,26,2,19,7,6,6,26,24,195,63,93,257,37,2,38,13,9,16,47,51,-4,48,1.236842105263158,1.3421052631578947,11.526315789473685,3.6578947368421053,5.5,13.868421052631579,1.6578947368421053,0.10526315789473684,0.3157894736842105,0.3684210526315789,0.34210526315789475
2014/15,Everton,19,7,7,5,27,21,269,85,105,185,27,0,19,5,4,10,21,29,215,81,89,203,39,2,38,12,11,15,48,50,-2,47,1.263157894736842,1.3157894736842106,12.736842105263158,4.368421052631579,5.105263157894737,10.210526315789474,1.736842105263158,0.05263157894736842,0.3684210526315789,0.2631578947368421,0.3157894736842105
2014/15,Hull,19,5,5,9,19,24,243,78,91,229,28,3,19,3,6,10,14,27,186,53,78,222,43,3,38,8,11,19,33,51,-18,35,0.868421052631579,1.3421052631578947,11.289473684210526,3.4473684210526314,4.447368421052632,11.868421052631579,1.868421052631579,0.15789473684210525,0.2631578947368421,0.15789473684210525,0.21052631578947367
2014/15,Leicester,19,7,5,7,28,22,275,83,120,225,20,2,19,4,3,12,18,33,182,54,91,232,29,2,38,11,8,19,46,55,-9,41,1.2105263157894737,1.4473684210526316,12.026315789473685,3.6052631578947367,5.552631578947368,12.026315789473685,1.2894736842105263,0.10526315789473684,0.3684210526315789,0.21052631578947367,0.2894736842105263
2014/15,Liverpool,19,10,5,4,30,20,331,106,111,190,29,2,19,8,3,8,22,28,259,88,87,195,37,1,38,18,8,12,52,48,4,62,1.368421052631579,1.263157894736842,15.526315789473685,5.105263157894737,5.2105263157894735,10.131578947368421,1.736842105263158,0.07894736842105263,0.5263157894736842,0.42105263157894735,0.47368421052631576
2014/15,Man City,19,14,3,2,44,14,361,129,170,234,35,1,19,10,4,5,39,24,307,99,103,211,42,1,38,24,7,7,83,38,45,79,2.1842105263157894,1.0,17.57894736842105,6.0,7.184210526315789,11.710526315789474,2.026315789473684,0.05263157894736842,0.7368421052631579,0.5263157894736842,0.631578947368421
2014/15,Man United,19,14,2,3,41,15,282,104,109,223,31,1,19,6,8,5,21,22,227,75,104,230,33,4,38,20,10,8,62,37,25,70,1.631578947368421,0.9736842105263158,13.394736842105264,4.7105263157894735,5.605263157894737,11.921052631578947,1.6842105263157894,0.13157894736842105,0.7368421052631579,0.3157894736842105,0.5263157894736842
2014/15,Newcastle,19,7,5,7,26,27,268,81,130,208,33,1,19,3,4,12,14,36,199,62,92,225,33,6,38,10,9,19,40,63,-23,39,1.0526315789473684,1.6578947368421053,12.289473684210526,3.763157894736842,5.842105263157895,11.394736842105264,1.736842105263158,0.18421052631578946,0.3684210526315789,0.15789473684210525,0.2631578947368421
2014/15,QPR,19,6,5,8,23,24,308,90,95,222,36,1,19,2,1,16,19,49,225,61,84,225,39,2,38,8,6,24,42,73,-31,30,1.105263157894737,1.9210526315789473,14.026315789473685,3.973684210526316,4.7105263157894735,11.763157894736842,1.9736842105263157,0.07894736842105263,0.3157894736842105,0.10526315789473684,0.21052631578947367
2014/15,Southampton,19,11,4,4,37,13,288,98,118,232,23,2,19,7,2,10,17,20,218,72,91,236,34,1,38,18,6,14,54,33,21,60,1.4210526315789473,0.868421052631579,13.31578947368421,4.473684210526316,5.5,12.31578947368421,1.5,0.07894736842105263,0.5789473684210527,0.3684210526315789,0.47368421052631576
2014/15,Stoke,19,10,3,6,32,22,308,78,112,240,33,0,19,5,6,8,16,23,193,58,80,246,49,1,38,15,9,14,48,45,3,54,1.263157894736842,1.1842105263157894,13.18421052631579,3.5789473684210527,5.052631578947368,12.789473684210526,2.1578947368421053,0.02631578947368421,0.5263157894736842,0.2631578947368421,0.39473684210526316
2014/15,Sunderland,19,4,8,7,16,27,213,57,112,218,45,1,19,3,9,7,15,26,191,72,73,217,49,1,38,7,17,14,31,53,-22,38,0.8157894736842105,1.394736842105263,10.631578947368421,3.3947368421052633,4.868421052631579,11.447368421052632,2.473684210526316,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.18421052631578946
2014/15,Swansea,19,9,5,5,27,22,233,83,83,195,25,1,19,7,3,9,19,27,189,64,68,203,23,4,38,16,8,14,46,49,-3,56,1.2105263157894737,1.2894736842105263,11.105263157894736,3.8684210526315788,3.973684210526316,10.473684210526315,1.263157894736842,0.13157894736842105,0.47368421052631576,0.3684210526315789,0.42105263157894735
2014/15,Tottenham,19,10,3,6,31,24,292,90,126,219,37,1,19,9,4,6,27,29,232,82,98,222,42,3,38,19,7,12,58,53,5,64,1.5263157894736843,1.394736842105263,13.789473684210526,4.526315789473684,5.894736842105263,11.605263157894736,2.0789473684210527,0.10526315789473684,0.5263157894736842,0.47368421052631576,0.5
2014/15,West Brom,19,7,4,8,24,26,241,76,99,197,34,1,19,4,7,8,14,25,170,54,72,226,30,2,38,11,11,16,38,51,-13,44,1.0,1.3421052631578947,10.81578947368421,3.4210526315789473,4.5,11.131578947368421,1.6842105263157894,0.07894736842105263,0.3684210526315789,0.21052631578947367,0.2894736842105263
2014/15,West Ham,19,9,4,6,25,18,276,83,129,204,33,1,19,3,7,9,19,29,209,69,112,216,31,1,38,12,11,15,44,47,-3,47,1.1578947368421053,1.236842105263158,12.763157894736842,4.0,6.342105263157895,11.052631578947368,1.6842105263157894,0.05263157894736842,0.47368421052631576,0.15789473684210525,0.3157894736842105
2015/16,Arsenal,19,12,4,3,31,11,323,115,134,170,20,1,19,8,7,4,34,25,249,95,93,180,19,3,38,20,11,7,65,36,29,71,1.7105263157894737,0.9473684210526315,15.052631578947368,5.526315789473684,5.973684210526316,9.210526315789474,1.0263157894736843,0.10526315789473684,0.631578947368421,0.42105263157894735,0.5263157894736842
2015/16,Aston Villa,19,2,5,12,14,35,216,62,94,194,35,1,19,1,3,15,13,41,162,49,73,237,40,2,38,3,8,27,27,76,-49,17,0.7105263157894737,2.0,9.947368421052632,2.9210526315789473,4.394736842105263,11.342105263157896,1.9736842105263157,0.07894736842105263,0.10526315789473684,0.05263157894736842,0.07894736842105263
2015/16,Bournemouth,19,5,5,9,23,34,243,83,129,175,25,0,19,6,4,9,22,33,220,61,92,187,27,1,38,11,9,18,45,67,-22,42,1.1842105263157894,1.763157894736842,12.18421052631579,3.789473684210526,5.815789473684211,9.526315789473685,1.368421052631579,0.02631578947368421,0.2631578947368421,0.3157894736842105,0.2894736842105263
2015/16,Chelsea,19,5,9,5,32,30,302,93,127,208,27,3,19,7,5,7,27,23,224,80,113,200,31,3,38,12,14,12,59,53,6,50,1.5526315789473684,1.394736842105263,13.842105263157896,4.552631578947368,6.315789473684211,10.736842105263158,1.5263157894736843,0.15789473684210525,0.2631578947368421,0.3684210526315789,0.3157894736842105
2015/16,Crystal Palace,19,6,3,10,19,23,255,89,126,215,32,1,19,5,6,8,20,28,211,63,93,250,28,0,38,11,9,18,39,51,-12,42,1.0263157894736843,1.3421052631578947,12.263157894736842,4.0,5.7631578947368425,12.236842105263158,1.5789473684210527,0.02631578947368421,0.3157894736842105,0.2631578947368421,0.2894736842105263
2015/16,Everton,19,6,5,8,35,30,279,94,124,146,23,1,19,5,9,5,24,25,213,81,94,169,21,4,38,11,14,13,59,55,4,47,1.5526315789473684,1.4473684210526316,12.947368421052632,4.605263157894737,5.7368421052631575,8.289473684210526,1.1578947368421053,0.13157894736842105,0.3157894736842105,0.2631578947368421,0.2894736842105263
2015/16,Leicester,19,12,6,1,35,18,276,89,91,179,17,1,19,11,6,2,33,18,247,92,106,226,31,2,38,23,12,3,68,36,32,81,1.7894736842105263,0.9473684210526315,13.763157894736842,4.7631578947368425,5.184210526315789,10.657894736842104,1.263157894736842,0.07894736842105263,0.631578947368421,0.5789473684210527,0.6052631578947368
2015/16,Liverpool,19,8,8,3,33,22,369,108,142,180,23,1,19,8,4,7,30,28,260,95,123,242,38,2,38,16,12,10,63,50,13,60,1.6578947368421053,1.3157894736842106,16.55263157894737,5.342105263157895,6.973684210526316,11.105263157894736,1.605263157894737,0.07894736842105263,0.42105263157894735,0.42105263157894735,0.42105263157894735
2015/16,Man City,19,12,2,5,47,21,347,115,155,197,25,0,19,7,7,5,24,20,265,95,102,212,36,0,38,19,9,10,71,41,30,66,1.868421052631579,1.0789473684210527,16.105263157894736,5.526315789473684,6.7631578947368425,10.763157894736842,1.605263157894737,0.0,0.631578947368421,0.3684210526315789,0.5
2015/16,Man United,19,12,5,2,27,9,248,75,117,230,29,0,19,7,4,8,22,26,182,68,111,242,36,1,38,19,9,10,49,35,14,66,1.2894736842105263,0.9210526315789473,11.31578947368421,3.763157894736842,6.0,12.421052631578947,1.7105263157894737,0.02631578947368421,0.631578947368421,0.3684210526315789,0.5
2015/16,Newcastle,19,7,7,5,32,24,228,91,77,202,37,2,19,2,3,14,12,41,170,61,81,212,21,3,38,9,10,19,44,65,-21,37,1.1578947368421053,1.7105263157894737,10.473684210526315,4.0,4.157894736842105,10.894736842105264,1.5263157894736843,0.13157894736842105,0.3684210526315789,0.10526315789473684,0.23684210526315788
2015/16,Norwich,19,6,5,8,26,30,232,68,108,201,29,0,19,3,2,14,13,37,184,58,80,216,32,3,38,9,7,22,39,67,-28,34,1.0263157894736843,1.763157894736842,10.947368421052632,3.3157894736842106,4.947368421052632,10.973684210526315,1.605263157894737,0.07894736842105263,0.3157894736842105,0.15789473684210525,0.23684210526315788
2015/16,Southampton,19,11,3,5,39,22,286,94,114,192,27,3,19,7,6,6,20,19,233,75,110,224,30,3,38,18,9,11,59,41,18,63,1.5526315789473684,1.0789473684210527,13.657894736842104,4.447368421052632,5.894736842105263,10.947368421052632,1.5,0.15789473684210525,0.5789473684210527,0.3684210526315789,0.47368421052631576
2015/16,Stoke,19,8,4,7,22,24,219,64,88,186,24,2,19,6,5,8,19,31,199,66,65,233,27,2,38,14,9,15,41,55,-14,51,1.0789473684210527,1.4473684210526316,11.0,3.4210526315789473,4.026315789473684,11.026315789473685,1.3421052631578947,0.10526315789473684,0.42105263157894735,0.3157894736842105,0.3684210526315789
2015/16,Sunderland,19,6,6,7,23,20,248,72,99,174,29,1,19,3,6,10,25,42,191,71,61,222,33,1,38,9,12,17,48,62,-14,39,1.263157894736842,1.631578947368421,11.552631578947368,3.763157894736842,4.2105263157894735,10.421052631578947,1.631578947368421,0.05263157894736842,0.3157894736842105,0.15789473684210525,0.23684210526315788
2015/16,Swansea,19,8,6,5,20,20,228,62,77,173,35,1,19,4,5,10,22,32,214,74,86,219,27,0,38,12,11,15,42,52,-10,47,1.105263157894737,1.368421052631579,11.631578947368421,3.5789473684210527,4.2894736842105265,10.31578947368421,1.631578947368421,0.02631578947368421,0.42105263157894735,0.21052631578947367,0.3157894736842105
2015/16,Tottenham,19,10,6,3,35,15,371,145,142,216,30,0,19,9,7,3,34,20,290,105,112,236,42,0,38,19,13,6,69,35,34,70,1.8157894736842106,0.9210526315789473,17.394736842105264,6.578947368421052,6.684210526315789,11.894736842105264,1.894736842105263,0.0,0.5263157894736842,0.47368421052631576,0.5
2015/16,Watford,19,6,6,7,20,19,250,74,95,210,38,2,19,6,3,10,20,31,195,62,71,250,36,1,38,12,9,17,40,50,-10,45,1.0526315789473684,1.3157894736842106,11.710526315789474,3.5789473684210527,4.368421052631579,12.105263157894736,1.9473684210526316,0.07894736842105263,0.3157894736842105,0.3157894736842105,0.3157894736842105
2015/16,West Brom,19,6,5,8,20,26,217,61,107,188,25,2,19,4,8,7,14,22,167,45,81,204,38,1,38,10,13,15,34,48,-14,43,0.8947368421052632,1.263157894736842,10.105263157894736,2.789473684210526,4.947368421052632,10.31578947368421,1.6578947368421053,0.07894736842105263,0.3157894736842105,0.21052631578947367,0.2631578947368421
2015/16,West Ham,19,9,7,3,34,26,312,105,114,186,20,3,19,7,7,5,31,25,244,79,110,195,36,2,38,16,14,8,65,51,14,62,1.7105263157894737,1.3421052631578947,14.631578947368421,4.842105263157895,5.894736842105263,10.026315789473685,1.4736842105263157,0.13157894736842105,0.47368421052631576,0.3684210526315789,0.42105263157894735
2016/17,Arsenal,19,14,3,2,39,16,329,114,132,200,34,3,19,9,3,7,38,28,236,86,95,197,33,0,38,23,6,9,77,44,33,75,2.026315789473684,1.1578947368421053,14.868421052631579,5.2631578947368425,5.973684210526316,10.447368421052632,1.763157894736842,0.07894736842105263,0.7368421052631579,0.47368421052631576,0.6052631578947368
2016/17,Bournemouth,19,9,4,6,35,29,253,91,98,173,24,1,19,3,6,10,20,38,193,69,93,193,27,2,38,12,10,16,55,67,-12,46,1.4473684210526316,1.763157894736842,11.736842105263158,4.2105263157894735,5.026315789473684,9.631578947368421,1.3421052631578947,0.07894736842105263,0.47368421052631576,0.15789473684210525,0.3157894736842105
2016/17,Burnley,19,10,3,6,26,20,210,64,79,208,35,0,19,1,4,14,13,35,180,56,70,218,30,2,38,11,7,20,39,55,-16,40,1.0263157894736843,1.4473684210526316,10.263157894736842,3.1578947368421053,3.9210526315789473,11.210526315789474,1.7105263157894737,0.05263157894736842,0.5263157894736842,0.05263157894736842,0.2894736842105263
